Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-02-09 00:00:00-05:00,22.582174978590846,22.995738195263232,22.09668714435072,22.313457489013672,523876000,0.0,0.0
2023-02-10 00:00:00-05:00,21.6671373847091,22.054726981350132,20.789064216864638,21.242584228515625,550737000,0.0,0.0
2023-02-13 00:00:00-05:00,21.515295357490146,22.024757958584203,20.93990234696834,21.765031814575195,474919000,0.0,0.0
2023-02-14 00:00:00-05:00,21.55525189893666,23.024701862590533,21.343475492983863,22.94678497314453,675474000,0.0,0.0
2023-02-15 00:00:00-05:00,22.52523196197497,22.830909178097187,22.082700019847906,22.740005493164062,420575000,0.0,0.0
2023-02-16 00:00:00-05:00,22.109671806310875,22.526232116091098,21.903889549979603,21.978811264038086,412026000,0.0,0.0
2023-02-17 00:00:00-05:00,21.60819758522636,21.717081932888007,20.9528889890741,21.365453720092773,465888000,0.0,0.0
2023-02-21 00:00:00-05:00,20.97786007402784,21.471338740374534,20.596262840309503,20.633224487304688,410015000,0.0,0.0
2023-02-22 00:00:00-05:00,20.6851767924116,21.08175773796776,20.39947701512826,20.732126235961914,513184000,0.0,0.0
2023-02-23 00:00:00-05:00,23.415290457504543,23.86281813728652,23.00072702935598,23.639053344726562,1117995000,0.0,0.0
2023-02-24 00:00:00-05:00,23.200515205899624,23.449253244039845,22.922808411961658,23.261449813842773,589716000,0.0,0.0
2023-02-27 00:00:00-05:00,23.6450473658971,23.854825071141974,23.429275467548678,23.476224899291992,452994000,0.0,0.0
2023-02-28 00:00:00-05:00,23.347364022615437,23.799887550278743,23.18153863236945,23.1915283203125,455963000,0.0,0.0
2023-03-01 00:00:00-05:00,23.167550984389926,23.23148459935281,22.484272025585433,22.674072265625,460026000,0.0,0.0
2023-03-02 00:00:00-05:00,22.4642990788848,23.35535722599572,22.408356440030143,23.289426803588867,389415000,0.0,0.0
2023-03-03 00:00:00-05:00,23.295419675920705,23.874808261321643,23.10561940844885,23.864818572998047,412393000,0.0,0.0
2023-03-06 00:00:00-05:00,23.865815628810815,24.222437736222577,23.462240277861365,23.529170989990234,437429000,0.0,0.0
2023-03-07 00:00:00-05:00,23.579126969767078,24.10366224367853,23.220443334628193,23.26740264892578,515154000,0.004,0.0
2023-03-08 00:00:00-05:00,23.466224373577802,24.17859494826269,23.403280373872484,24.159610748291016,513573000,0.0,0.0
2023-03-09 00:00:00-05:00,24.15361456298328,24.4323690005714,23.362315331755266,23.41526985168457,501257000,0.0,0.0
2023-03-10 00:00:00-05:00,23.388300234321584,23.606107872424637,22.70590363498929,22.944692611694336,474866000,0.0,0.0
2023-03-13 00:00:00-04:00,22.731880605336343,23.27739729031593,22.277283050243035,22.945690155029297,421890000,0.0,0.0
2023-03-14 00:00:00-04:00,23.475219568886814,24.197579694405405,23.439250204223796,24.041717529296875,474910000,0.0,0.0
2023-03-15 00:00:00-04:00,23.73998179778675,24.26451702592668,23.339337433810194,24.20656967163086,524486000,0.0,0.0
2023-03-16 00:00:00-04:00,24.005752489173542,25.565370958481,23.872868779502166,25.518413543701172,583253000,0.0,0.0
2023-03-17 00:00:00-04:00,25.959018356234978,26.375649322099584,25.64529501788219,25.702245712280273,848547000,0.0,0.0
2023-03-20 00:00:00-04:00,25.592342695819287,26.000981321988803,25.107771080019624,25.877090454101562,432747000,0.0,0.0
2023-03-21 00:00:00-04:00,26.15684473087792,26.368657115310835,25.35855164040249,26.175827026367188,547408000,0.0,0.0
2023-03-22 00:00:00-04:00,26.401626474238157,27.564598386349715,26.21379303359335,26.444589614868164,797295000,0.0,0.0
2023-03-23 00:00:00-04:00,27.091017232493737,27.474678371614985,26.66639389662088,27.166950225830078,564889000,0.0,0.0
2023-03-24 00:00:00-04:00,27.007091792651533,27.142971183393072,26.331689105706722,26.755313873291016,454920000,0.0,0.0
2023-03-27 00:00:00-04:00,26.81326506197413,26.97612101034624,26.341682380127203,26.507535934448242,361026000,0.0,0.0
2023-03-28 00:00:00-04:00,26.423606568217767,26.48954817207098,25.82713452804624,26.386638641357422,356104000,0.0,0.0
2023-03-29 00:00:00-04:00,26.80127284346235,27.054047407093574,26.573473879413093,26.96013069152832,393694000,0.0,0.0
2023-03-30 00:00:00-04:00,27.204914890179356,27.474676521126977,27.078026419046342,27.35877799987793,364516000,0.0,0.0
2023-03-31 00:00:00-04:00,27.115994254760153,27.809380660660256,27.08102536446216,27.752431869506836,433933000,0.0,0.0
2023-04-03 00:00:00-04:00,27.48466960367856,27.97523454624746,27.311822283407086,27.940265655517578,398716000,0.0,0.0
2023-04-04 00:00:00-04:00,27.941263393705515,27.97523371673916,27.282845889494656,27.4287166595459,368592000,0.0,0.0
2023-04-05 00:00:00-04:00,26.80526755682353,26.97411677893006,26.371651457693215,26.857221603393555,515015000,0.0,0.0
2023-04-06 00:00:00-04:00,26.560485977879456,27.056047553520614,26.403625256641565,27.013086318969727,397654000,0.0,0.0
2023-04-10 00:00:00-04:00,26.7992792502264,27.596573880749386,26.645416109679182,27.554611206054688,395279000,0.0,0.0
2023-04-11 00:00:00-04:00,27.699483246253184,27.765424863992852,27.102010607989744,27.144973754882812,314378000,0.0,0.0
2023-04-12 00:00:00-04:00,27.345793254176353,27.443706150535657,26.42460783917617,26.471567153930664,446259000,0.0,0.0
2023-04-13 00:00:00-04:00,26.71035256577281,26.863217112653786,26.305712014928602,26.439592361450195,353615000,0.0,0.0
2023-04-14 00:00:00-04:00,26.480556091603322,26.85922056456347,26.196806902127364,26.734331130981445,395660000,0.0,0.0
2023-04-17 00:00:00-04:00,26.541507003079705,26.982116976656055,26.40962377161007,26.978120803833008,321471000,0.0,0.0
2023-04-18 00:00:00-04:00,27.508648184223265,28.08513749604695,27.332803260522113,27.642528533935547,604812000,0.0,0.0
2023-04-19 00:00:00-04:00,27.33680022607394,27.975234992237034,27.20791461166313,27.906295776367188,358660000,0.0,0.0
2023-04-20 00:00:00-04:00,27.646522604245416,28.005206202430383,26.97611662299647,27.08002471923828,427713000,0.0,0.0
2023-04-21 00:00:00-04:00,26.928162455219432,27.158959050915872,26.6983663319222,27.095014572143555,345103000,0.0,0.0
2023-04-24 00:00:00-04:00,26.989109891102213,27.341796428628392,26.64741139924113,27.018083572387695,339282000,0.0,0.0
2023-04-25 00:00:00-04:00,27.054050219721624,27.2229013742331,26.201805913337573,26.217790603637695,378527000,0.0,0.0
2023-04-26 00:00:00-04:00,26.978120174375338,27.30582920616083,26.681381957661305,26.932159423828125,406337000,0.0,0.0
2023-04-27 00:00:00-04:00,27.338797504535222,27.470680716229086,26.601449417885966,27.20191764831543,377161000,0.0,0.0
2023-04-28 00:00:00-04:00,27.20092196442208,27.73344960649909,27.047056930698307,27.724458694458008,292216000,0.0,0.0
2023-05-01 00:00:00-04:00,27.815372941798888,29.032295912955636,27.75542655126911,28.88442611694336,570329000,0.0,0.0
2023-05-02 00:00:00-04:00,28.65463265110566,28.81049480525915,28.05816057967745,28.185047149658203,402730000,0.0,0.0
2023-05-03 00:00:00-04:00,27.815378914693316,28.341913271435864,27.447704337345524,27.77741241455078,383387000,0.0,0.0
2023-05-04 00:00:00-04:00,27.626540615871196,27.834356814204146,27.21590486366876,27.537620544433594,321850000,0.0,0.0
2023-05-05 00:00:00-04:00,27.801387848122303,28.72956508673925,27.7064725625765,28.654632568359375,361494000,0.0,0.0
2023-05-08 00:00:00-04:00,28.496770293145723,29.194152833187378,28.324923456766907,29.125213623046875,344979000,0.0,0.0
2023-05-09 00:00:00-04:00,28.873437666396427,28.94737161540953,28.42483542221699,28.545726776123047,314869000,0.0,0.0
2023-05-10 00:00:00-04:00,28.979347916687313,29.08725411185413,28.435830296315775,28.859455108642578,369350000,0.0,0.0
2023-05-11 00:00:00-04:00,28.87044053584294,28.92439362497088,28.221015861335896,28.55272102355957,322149000,0.0,0.0
2023-05-12 00:00:00-04:00,28.503765785473174,28.75454513594309,28.02119319112188,28.31493377685547,274222000,0.0,0.0
2023-05-15 00:00:00-04:00,28.48278682439075,28.943379556146176,28.127102678492278,28.927392959594727,293926000,0.0,0.0
2023-05-16 00:00:00-04:00,28.815489784527685,29.84358087051638,28.806498873165175,29.18716049194336,449405000,0.0,0.0
2023-05-17 00:00:00-04:00,29.557831700336376,30.172287485743233,29.403968588740156,30.15130615234375,432535000,0.0,0.0
2023-05-18 00:00:00-04:00,30.383104263115214,31.799849406424173,30.29318370956392,31.649982452392578,748725000,0.0,0.0
2023-05-19 00:00:00-04:00,31.508107900453748,31.55206961057156,30.888657314495276,31.23634910583496,473908000,0.0,0.0
2023-05-22 00:00:00-04:00,30.87366587276824,31.492119729294387,30.652862591168056,31.14842414855957,372000000,0.0,0.0
2023-05-23 00:00:00-04:00,30.972582484687077,31.260327873842513,30.603909359902882,30.660858154296875,356253000,0.0,0.0
2023-05-24 00:00:00-04:00,30.183279227752074,30.579929358273947,29.77963722467679,30.510990142822266,721419000,0.0,0.0
2023-05-25 00:00:00-04:00,38.4889301875961,39.445084576342175,36.60259939215732,37.9464111328125,1543911000,0.0,0.0
2023-05-26 00:00:00-04:00,37.8564903887327,39.13535716800428,37.516790924073234,38.911556243896484,714397000,0.0,0.0
2023-05-30 00:00:00-04:00,40.55910031587385,41.90091111611417,39.91367170883157,40.07552719116211,923401000,0.0,0.0
2023-05-31 00:00:00-04:00,39.45307752910507,40.25936306137478,37.7885504996595,37.800540924072266,1002580000,0.0,0.0
2023-06-01 00:00:00-04:00,38.45495978773049,40.01458010495206,38.30609329724924,39.73482894897461,635873000,0.0,0.0
2023-06-02 00:00:00-04:00,40.061536692451796,40.46418014077918,39.0234541630698,39.29221725463867,482731000,0.0,0.0
2023-06-05 00:00:00-04:00,38.87458325572637,39.53000121935848,38.67276227118168,39.1363525390625,396094000,0.0,0.0
2023-06-06 00:00:00-04:00,38.79565884971586,39.125365001144544,38.11425902229296,38.61981201171875,388729000,0.0,0.0
2023-06-07 00:00:00-04:00,38.88460205575025,39.46814549212033,37.32681796379226,37.44572448730469,511998000,0.004,0.0
2023-06-08 00:00:00-04:00,37.694537790431326,38.83364687712899,37.47571086548645,38.479923248291016,417772000,0.0,0.0
2023-06-09 00:00:00-04:00,39.0065091445359,39.679982507586125,38.53687882707075,38.73971939086914,427717000,0.0,0.0
2023-06-12 00:00:00-04:00,39.16937922135142,39.49911945587758,38.58783312564601,39.45115661621094,388701000,0.0,0.0
2023-06-13 00:00:00-04:00,40.154614126267326,41.06890039349555,39.70896332197463,40.989959716796875,613208000,0.0,0.0
2023-06-14 00:00:00-04:00,40.79211402973289,42.966413063285984,40.52032331528582,42.963417053222656,740465000,0.0,0.0
2023-06-15 00:00:00-04:00,42.5687310811785,43.255194841743766,42.11408458461737,42.61968994140625,568622000,0.0,0.0
2023-06-16 00:00:00-04:00,43.416060581927226,43.6868488037051,42.62767543128522,42.658653259277344,655709000,0.0,0.0
2023-06-20 00:00:00-04:00,42.96441594228362,43.95564168389906,42.64066770306491,43.773780822753906,451153000,0.0,0.0
2023-06-21 00:00:00-04:00,43.46702437838124,43.58093756834967,42.04713658375585,43.01137924194336,551603000,0.0,0.0
2023-06-22 00:00:00-04:00,42.21999763880809,43.39208183010409,42.20101528373677,42.991397857666016,417737000,0.0,0.0
2023-06-23 00:00:00-04:00,42.43083108618956,42.77555900672088,41.98218049927132,42.176029205322266,358140000,0.0,0.0
2023-06-26 00:00:00-04:00,42.42783159494467,42.73059631968799,40.06867574743641,40.60026168823242,594322000,0.0,0.0
2023-06-27 00:00:00-04:00,40.76713004512084,41.907237605323324,40.416406298926006,41.84328842163086,462175000,0.0,0.0
2023-06-28 00:00:00-04:00,40.628240868259915,41.812316652912195,40.486353490200045,41.08488464355469,582639000,0.0,0.0
2023-06-29 00:00:00-04:00,41.52553669526217,41.56750370507978,40.56828482936424,40.79011154174805,380514000,0.0,0.0
2023-06-30 00:00:00-04:00,41.647443251980995,42.51676261089797,41.468582218513255,42.26895523071289,501148000,0.0,0.0
2023-07-03 00:00:00-04:00,42.48379023030001,42.86449316721701,42.169037634447896,42.3798713684082,198209000,0.0,0.0
2023-07-05 00:00:00-04:00,42.102086134617814,43.143272032107916,42.0521259526018,42.2839469909668,323618000,0.0,0.0
2023-07-06 00:00:00-04:00,41.81131756799603,42.14605498586675,41.31370545626282,42.07011413574219,303582000,0.0,0.0
2023-07-07 00:00:00-04:00,42.28894446417988,43.18024990252509,42.14705707601412,42.46980285644531,355881000,0.0,0.0
2023-07-10 00:00:00-04:00,42.6236813610569,42.7775603980854,41.61646549525351,42.14705276489258,353908000,0.0,0.0
2023-07-11 00:00:00-04:00,42.44782043348418,42.72460451753315,42.03414612426581,42.37187957763672,298244000,0.0,0.0
2023-07-12 00:00:00-04:00,42.99938189898188,43.90067764855856,42.74358137770357,43.86770248413086,481277000,0.0,0.0
2023-07-13 00:00:00-04:00,44.48323328046501,46.11895201895111,44.45725261049975,45.94109344482422,478204000,0.0,0.0
2023-07-14 00:00:00-04:00,46.54661523204283,48.05044077711324,45.024806002911156,45.43348693847656,772075000,0.0,0.0
2023-07-17 00:00:00-04:00,46.252842790646994,46.45967801263674,45.22664460524396,46.424705505371094,510488000,0.0,0.0
2023-07-18 00:00:00-04:00,46.664525451589654,47.858591818877,45.698281650417556,47.456905364990234,569164000,0.0,0.0
2023-07-19 00:00:00-04:00,47.4269247186503,47.780648286916495,46.705488579051746,47.040225982666016,427502000,0.0,0.0
2023-07-20 00:00:00-04:00,46.47067610405814,47.05022493000669,45.02680501298147,45.48444747924805,537865000,0.0,0.0
2023-07-21 00:00:00-04:00,45.7522321711593,45.83017417101583,44.06555098011311,44.27438735961914,963769000,0.0,0.0
2023-07-24 00:00:00-04:00,44.6960587806985,45.07376568294936,44.005600454709025,44.577152252197266,382516000,0.0,0.0
2023-07-25 00:00:00-04:00,44.90589195719996,46.14691841852231,44.88790446443015,45.643314361572266,348081000,0.0,0.0
2023-07-26 00:00:00-04:00,45.9850482020561,46.01702469777884,44.59513601307883,45.4164924621582,364237000,0.0,0.0
2023-07-27 00:00:00-04:00,46.4826670082,47.357982253239214,45.71426663486367,45.86415100097656,455976000,0.0,0.0
2023-07-28 00:00:00-04:00,46.63154903236518,46.99026979268205,46.344774445154044,46.71348571777344,331194000,0.0,0.0
2023-07-31 00:00:00-04:00,46.71747924909827,47.093184983951005,46.4696718790696,46.69249725341797,251055000,0.0,0.0
2023-08-01 00:00:00-04:00,46.42370843555568,46.86336718401233,45.991048000510794,46.470672607421875,237858000,0.0,0.0
2023-08-02 00:00:00-04:00,45.79520881072496,45.804200653759004,43.35311724859975,44.23442840576172,530142000,0.0,0.0
2023-08-03 00:00:00-04:00,43.765783009489404,45.08275419071188,43.765783009489404,44.480224609375,324176000,0.0,0.0
2023-08-04 00:00:00-04:00,44.94986554244231,45.60635008188567,44.35832886320504,44.645103454589844,362666000,0.0,0.0
2023-08-07 00:00:00-04:00,45.07576619174701,45.504431975857,44.528193870776704,45.381526947021484,322154000,0.0,0.0
2023-08-08 00:00:00-04:00,44.81796761407976,45.2066637195198,44.0215892371064,44.62911605834961,353843000,0.0,0.0
2023-08-09 00:00:00-04:00,44.23941737277786,44.27738970488,42.10108946258739,42.5207633972168,586449000,0.0,0.0
2023-08-10 00:00:00-04:00,42.127066378845875,43.539963290251215,41.80231949167609,42.354888916015625,492705000,0.0,0.0
2023-08-11 00:00:00-04:00,41.71838968414298,41.985183246912044,40.607258703595875,40.823089599609375,533085000,0.0,0.0
2023-08-14 00:00:00-04:00,40.45437607089752,43.765786651430616,40.27951352736408,43.71882247924805,690286000,0.0,0.0
2023-08-15 00:00:00-04:00,44.52520013627042,45.2326473732039,43.67586169687328,43.90568161010742,676512000,0.0,0.0
2023-08-16 00:00:00-04:00,44.48522285041412,44.640100549597996,43.372090845714155,43.452030181884766,527451000,0.0,0.0
2023-08-17 00:00:00-04:00,43.9356490828273,44.0275762613196,42.967404358099586,43.31013870239258,452395000,0.0,0.0
2023-08-18 00:00:00-04:00,42.60169211486707,43.543956241722725,41.627455303744846,43.265174865722656,583768000,0.0,0.0
2023-08-21 00:00:00-04:00,44.45925242632736,47.028243780909854,44.18746548183145,46.930320739746094,692573000,0.0,0.0
2023-08-22 00:00:00-04:00,48.097396095838995,48.14935742594029,45.29758682975093,45.63232421875,755293000,0.0,0.0
2023-08-23 00:00:00-04:00,45.830173355093386,47.163130948235896,45.1726863999926,47.07919692993164,779046000,0.0,0.0
2023-08-24 00:00:00-04:00,50.17677234223293,50.22673252136096,47.12216117350295,47.126155853271484,1156044000,0.0,0.0
2023-08-25 00:00:00-04:00,46.975282602767756,47.76766250313572,44.98883254303396,45.982059478759766,925341000,0.0,0.0
2023-08-28 00:00:00-04:00,46.44569122659898,46.94330333520207,44.852938347469795,46.79841613769531,685192000,0.0,0.0
2023-08-29 00:00:00-04:00,46.62954971759292,49.04266428440614,46.35476299443785,48.74589538574219,701397000,0.0,0.0
2023-08-30 00:00:00-04:00,49.005695501936046,49.88800530219565,48.38717945747848,49.22552490234375,735206000,0.0,0.0
2023-08-31 00:00:00-04:00,49.34143020878583,49.705144301675666,48.91975894986802,49.31644821166992,528570000,0.0,0.0
2023-09-01 00:00:00-04:00,49.72313481683707,49.761103338104185,48.10439736069892,48.47111129760742,463830000,0.0,0.0
2023-09-05 00:00:00-04:00,48.185331532444785,48.81284315295678,47.82261611647607,48.51007843017578,382653000,0.0,0.0
2023-09-06 00:00:00-04:00,48.40715103407181,48.515073458793,46.547451450862816,47.028114318847656,468670000,0.004,0.0
2023-09-07 00:00:00-04:00,45.49318758272593,46.31161549020898,45.120447146044796,46.20868682861328,433330000,0.0,0.0
2023-09-08 00:00:00-04:00,45.909901542782364,46.57343525598355,45.23936893896436,45.540157318115234,473069000,0.0,0.0
2023-09-11 00:00:00-04:00,46.11575054004364,46.13073944810292,44.2810350025815,45.14643096923828,473966000,0.0,0.0
2023-09-12 00:00:00-04:00,44.706734397330045,45.64108235714804,44.49987832466093,44.83864212036133,349256000,0.0,0.0
2023-09-13 00:00:00-04:00,44.568836579722586,45.897909142211645,44.471904231366715,45.45322036743164,398355000,0.0,0.0
2023-09-14 00:00:00-04:00,45.917894023696675,45.95486692026357,45.099466041293624,45.54915237426758,370097000,0.0,0.0
2023-09-15 00:00:00-04:00,45.30930694300869,45.567126025554394,43.7773775410098,43.86931610107422,506831000,0.0,0.0
2023-09-18 00:00:00-04:00,42.71812866784668,44.211084137750255,41.97065027461465,43.93527603149414,500271000,0.0,0.0
2023-09-19 00:00:00-04:00,43.80237069955783,43.93527718281478,42.971950102234956,43.48958969116211,373064000,0.0,0.0
2023-09-20 00:00:00-04:00,43.56953710623469,43.872326816521394,42.193500252380844,42.20948791503906,367108000,0.0,0.0
2023-09-21 00:00:00-04:00,41.55394101252563,42.07057801307491,40.951361762571175,40.98833465576172,450736000,0.0,0.0
2023-09-22 00:00:00-04:00,41.54294952811981,42.08557317870962,41.202188203522006,41.58092498779297,479236000,0.0,0.0
2023-09-25 00:00:00-04:00,41.561937649909076,42.50627702068914,41.14822547100166,42.19249725341797,419091000,0.0,0.0
2023-09-26 00:00:00-04:00,41.97165495479975,42.79008299471649,41.62589602088143,41.881717681884766,402282000,0.0,0.0
2023-09-27 00:00:00-04:00,42.300416121649924,42.84203711859675,41.59990585812647,42.438316345214844,444935000,0.0,0.0
2023-09-28 00:00:00-04:00,42.430325448929366,43.41563643301945,42.085569148140415,43.05888748168945,424663000,0.0,0.0
2023-09-29 00:00:00-04:00,43.796378806191775,44.11315866784139,43.276741660093485,43.46860885620117,397830000,0.0,0.0
2023-10-02 00:00:00-04:00,43.99922478728352,45.14342496714759,43.83034418769884,44.750701904296875,433298000,0.0,0.0
2023-10-03 00:00:00-04:00,44.77668963515232,45.09846705093091,43.215780788420936,43.48659133911133,470850000,0.0,0.0
2023-10-04 00:00:00-04:00,43.71142876219466,44.11214947428443,43.261742510276186,44.01021957397461,361821000,0.0,0.0
2023-10-05 00:00:00-04:00,44.019214187437484,44.868622438501156,43.85732865408626,44.656768798828125,393483000,0.0,0.0
2023-10-06 00:00:00-04:00,44.16211860779347,45.75700398969615,43.99523549081201,45.73002243041992,434436000,0.0,0.0
2023-10-09 00:00:00-04:00,44.810664938003,45.573132266606365,44.33699712951298,45.241363525390625,409675000,0.0,0.0
2023-10-10 00:00:00-04:00,45.27834086872442,46.22667525132618,45.05649586993077,45.76599884033203,368582000,0.0,0.0
2023-10-11 00:00:00-04:00,46.16371818891468,46.8262569088581,46.017820302651025,46.773292541503906,378137000,0.0,0.0
2023-10-12 00:00:00-04:00,46.74431143305413,47.575730741552675,46.297625211200135,46.912193298339844,481325000,0.0,0.0
2023-10-13 00:00:00-04:00,46.92718276252737,47.08307579073531,45.24835646569822,45.429229736328125,474115000,0.0,0.0
2023-10-16 00:00:00-04:00,45.0315095868921,46.192696327999904,44.880614130194836,46.06278991699219,375099000,0.0,0.0
2023-10-17 00:00:00-04:00,43.96925981519668,44.722734656513275,42.450321291409665,43.90730285644531,812333000,0.0,0.0
2023-10-18 00:00:00-04:00,42.5612359572998,43.18879926057118,41.79577241593963,42.16651153564453,627294000,0.0,0.0
2023-10-19 00:00:00-04:00,42.78108575212414,43.26674621056965,41.85273405618411,42.07158279418945,501233000,0.0,0.0
2023-10-20 00:00:00-04:00,41.86072097681651,42.44031742392992,41.049288238076365,41.35807418823242,477266000,0.0,0.0
2023-10-23 00:00:00-04:00,41.200194491752654,43.21778487682209,40.91639251850647,42.94497299194336,478530000,0.0,0.0
2023-10-24 00:00:00-04:00,43.046902951307125,43.666468707017636,42.661174865100485,43.63249206542969,401463000,0.0,0.0
2023-10-25 00:00:00-04:00,43.36767362465919,43.61950024898592,41.525962950621626,41.74980545043945,398379000,0.0,0.0
2023-10-26 00:00:00-04:00,41.8237544285133,42.22647269652664,39.852133556535904,40.297821044921875,541001000,0.0,0.0
2023-10-27 00:00:00-04:00,41.1012595868594,41.177206691835266,39.987037067133414,40.47169876098633,416784000,0.0,0.0
2023-10-30 00:00:00-04:00,41.05829069172662,41.73681325645553,40.45271135167305,41.13223648071289,388028000,0.0,0.0
2023-10-31 00:00:00-04:00,40.42173556666503,40.85043664876845,39.20258684468398,40.751502990722656,517969000,0.0,0.0
2023-11-01 00:00:00-04:00,40.85543044867906,42.35138604007193,40.84044154012121,42.29542541503906,437593000,0.0,0.0
2023-11-02 00:00:00-04:00,43.297724168934685,43.85333542629518,42.864029312260996,43.47560119628906,409172000,0.0,0.0
2023-11-03 00:00:00-04:00,43.989240387189966,45.27733731815709,43.69244703893823,44.97355270385742,424610000,0.0,0.0
2023-11-06 00:00:00-05:00,45.25335451197863,45.90290181424292,44.867622664486824,45.71902847290039,400733000,0.0,0.0
2023-11-07 00:00:00-05:00,45.68705076383751,46.18569877151303,45.126441998746536,45.92288589477539,343165000,0.0,0.0
2023-11-08 00:00:00-05:00,46.067786497149605,46.834252666745705,45.93587876150922,46.54145812988281,346719000,0.0,0.0
2023-11-09 00:00:00-05:00,47.43383140399592,48.19629874432979,46.71733335440422,46.91719436645508,540496000,0.0,0.0
2023-11-10 00:00:00-05:00,47.466815645191716,48.43813671048467,47.24996819068083,48.301231384277344,421245000,0.0,0.0
2023-11-13 00:00:00-05:00,48.28623562834099,49.08168084897678,48.065389383307924,48.58602523803711,384136000,0.0,0.0
2023-11-14 00:00:00-05:00,49.64528123020025,49.799172935741794,49.00572910678886,49.62129592895508,416954000,0.0,0.0
2023-11-15 00:00:00-05:00,49.90010916476034,49.92508940872805,48.1663208904743,48.85383987426758,475497000,0.0,0.0
2023-11-16 00:00:00-05:00,48.64498792594149,49.490397480832705,48.296232754650504,49.44542694091797,339756000,0.0,0.0
2023-11-17 00:00:00-05:00,49.48939362933796,49.68225956451404,48.972756588136555,49.263553619384766,325205000,0.0,0.0
2023-11-20 00:00:00-05:00,49.27753819263548,50.51267446523686,49.14662922458695,50.37377166748047,414120000,0.0,0.0
2023-11-21 00:00:00-05:00,50.090971605091276,50.48169721701578,49.187603987551,49.90909957885742,565747000,0.0,0.0
2023-11-22 00:00:00-05:00,49.81716500278888,50.29982538193606,47.6566732297451,48.68195724487305,899420000,0.0,0.0
2023-11-24 00:00:00-05:00,48.43613388773008,48.8868189750065,47.711638178100976,47.742618560791016,294645000,0.0,0.0
2023-11-27 00:00:00-05:00,47.766597618423056,48.49608705256933,47.6187022270162,48.208290100097656,395662000,0.0,0.0
2023-11-28 00:00:00-05:00,48.202293315261734,48.289234319970646,47.439826002688484,47.78758239746094,401491000,0.0,0.0
